	BFS_NR	GEBIET_NAME	date	population	Name	bfs	wikidata_id	check
480	98	Schleinikon	2016-12-31	725.0	Schleinikon	98.0	Q67884	2016-12-31---98
481	247	Schlieren	2016-12-31	18681.0	Schlieren	247.0	Q69148	2016-12-31---247
482	99	Schöfflisdorf	2016-12-31	1384.0	Schöfflisdorf	99.0	Q70295	2016-12-31---99
484	197	Schwerzenbach	2016-12-31	5072.0	Schwerzenbach	197.0	Q66814	2016-12-31---197
485	119	Seegräben	2016-12-31	1436.0	Seegräben	119.0	Q67310	2016-12-31---119
486	227	Seuzach	2016-12-31	7243.0	Seuzach	227.0	Q65805	2016-12-31---227
487	100	Stadel	2016-12-31	2224.0	Stadel	100.0	Q67907	2016-12-31---100
488	158	Stäfa	2016-12-31	14233.0	Stäfa	158.0	Q69774	2016-12-31---158
489	13	Stallikon	2016-12-31	3629.0	Stallikon	13.0	Q66062	2016-12-31---13
490	292	Stammheim	2016-12-31	2746.0	Stammheim	292.0	Q60322693	2016-12-31---292
491	101	Steinmaur	2016-12-31	3439.0	Steinmaur	101.0	Q67887	2016-12-31---101
493	39	Thalheim a.d.Th.	2016-12-31	905.0	Thalheim an der Thur	39.0	Q65844	2016-12-31---39
494	141	Thalwil	2016-12-31	17728.0	Thalwil	141.0	Q68959	2016-12-31---141
495	40	Trüllikon	2016-12-31	1064.0	Trüllikon	40.0	Q67933	2016-12-31---40
496	41	Truttikon	2016-12-31	469.0	Truttikon	41.0	Q70072	2016-12-31---41
497	228	Turbenthal	2016-12-31	4662.0	Turbenthal	228.0	Q65858	2016-12-31---228
498	159	Uetikon a.S.	2016-12-31	6042.0	Uetikon am See	159.0	Q67058	2016-12-31---159
499	248	Uitikon	2016-12-31	4145.0	Uitikon	248.0	Q66678	2016-12-31---248
500	249	Unterengstringen	2016-12-31	3744.0	Unterengstringen	249.0	Q66079	2016-12-31---249
502	250	Urdorf	2016-12-31	9641.0	Urdorf	250.0	Q69109	2016-12-31---250
503	198	Uster	2016-12-31	34216.0	Uster	198.0	Q64032	2016-12-31---198
504	43	Volken	2016-12-31	336.0	Volken	43.0	Q67922	2016-12-31---43
505	199	Volketswil	2016-12-31	18499.0	Volketswil	199.0	Q69754	2016-12-31---199
506	293	Wädenswil	2016-12-31	24427.0	Wädenswil	293.0	Q69718	2016-12-31---293
508	120	Wald	2016-12-31	9591.0	Wald (ZH)	120.0	Q67272	2016-12-31---120
509	69	Wallisellen	2016-12-31	15849.0	Wallisellen	69.0	Q69374	2016-12-31---69
511	200	Wangen-Brüttisellen	2016-12-31	7874.0	Wangen-Brüttisellen	200.0	Q66829	2016-12-31---200
512	70	Wasterkingen	2016-12-31	559.0	Wasterkingen	70.0	Q67882	2016-12-31---70
513	102	Weiach	2016-12-31	1471.0	Weiach	102.0	Q70088	2016-12-31---102
514	251	Weiningen	2016-12-31	4748.0	Weiningen (ZH)	251.0	Q66093	2016-12-31---251
515	180	Weisslingen	2016-12-31	3264.0	Weisslingen	180.0	Q70375	2016-12-31---180
516	14	Wettswil a.A.	2016-12-31	5105.0	Wettswil am Albis	14.0	Q65934	2016-12-31---14
517	121	Wetzikon	2016-12-31	24564.0	Wetzikon (ZH)	121.0	Q68305	2016-12-31---121
518	298	Wiesendangen	2016-12-31	6281.0	Wiesendangen	298.0	Q64853	2016-12-31---298
519	71	Wil	2016-12-31	1364.0	Wil (ZH)	71.0	Q67223	2016-12-31---71
520	181	Wila	2016-12-31	1941.0	Wila	181.0	Q66752	2016-12-31---181
521	182	Wildberg	2016-12-31	980.0	Wildberg	182.0	Q67346	2016-12-31---182
522	72	Winkel	2016-12-31	4364.0	Winkel	72.0	Q66588	2016-12-31---72
524	231	Zell	2016-12-31	5745.0	Zell (ZH)	231.0	Q67211	2016-12-31---231
525	161	Zollikon	2016-12-31	12779.0	Zollikon	161.0	Q218691	2016-12-31---161
526	160	Zumikon	2016-12-31	5142.0	Zumikon	160.0	Q66898	2016-12-31---160
528	21	Adlikon	2015-12-31	662.0	Adlikon	21.0	Q68356	2015-12-31---21
529	131	Adliswil	2015-12-31	18551.0	Adliswil	131.0	Q68210	2015-12-31---131
530	241	Aesch ZH	2015-12-31	1198.0	Aesch (ZH)	241.0	Q68342	2015-12-31---241
531	1	Aeugst a.A.	2015-12-31	1986.0	Aeugst am Albis	1.0	Q64945	2015-12-31---1
532	2	Affoltern a.A.	2015-12-31	11695.0	Affoltern am Albis	2.0	Q68290	2015-12-31---2
533	211	Altikon	2015-12-31	655.0	Altikon	211.0	Q65929	2015-12-31---211
534	30	Andelfingen	2015-12-31	2168.0	Andelfingen	30.0	Q68423	2015-12-31---30
535	51	Bachenbülach	2015-12-31	4026.0	Bachenbülach	51.0	Q69887	2015-12-31---51
536	81	Bachs	2015-12-31	585.0	Bachs	81.0	Q70273	2015-12-31---81
537	111	Bäretswil	2015-12-31	4958.0	Bäretswil	111.0	Q65868	2015-12-31---111
538	52	Bassersdorf	2015-12-31	11561.0	Bassersdorf	52.0	Q69734	2015-12-31---52
539	297	Bauma	2015-12-31	4837.0	Bauma	297.0	Q67145	2015-12-31---297
541	22	Benken	2015-12-31	859.0	Benken (ZH)	22.0	Q70171	2015-12-31---22
542	23	Berg a.I.	2015-12-31	567.0	Berg am Irchel	23.0	Q65781	2015-12-31---23
543	242	Birmensdorf	2015-12-31	6235.0	Birmensdorf (ZH)	242.0	Q65282	2015-12-31---242
544	3	Bonstetten	2015-12-31	5322.0	Bonstetten	3.0	Q65510	2015-12-31---3
545	82	Boppelsen	2015-12-31	1317.0	Boppelsen	82.0	Q67062	2015-12-31---82
546	213	Brütten	2015-12-31	2006.0	Brütten	213.0	Q65812	2015-12-31---213
547	112	Bubikon	2015-12-31	7027.0	Bubikon	112.0	Q67068	2015-12-31---112
548	24	Buch a.I.	2015-12-31	961.0	Buch am Irchel	24.0	Q68451	2015-12-31---24
549	83	Buchs	2015-12-31	6269.0	Buchs (ZH)	83.0	Q67539	2015-12-31---83
551	25	Dachsen	2015-12-31	1986.0	Dachsen	25.0	Q67949	2015-12-31---25
552	214	Dägerlen	2015-12-31	1014.0	Dägerlen	214.0	Q68437	2015-12-31---214
553	84	Dällikon	2015-12-31	3950.0	Dällikon	84.0	Q66755	2015-12-31---84
554	85	Dänikon	2015-12-31	1888.0	Dänikon	85.0	Q70131	2015-12-31---85
555	215	Dättlikon	2015-12-31	745.0	Dättlikon	215.0	Q70381	2015-12-31---215
556	86	Dielsdorf	2015-12-31	5917.0	Dielsdorf	86.0	Q67951	2015-12-31---86
557	243	Dietikon	2015-12-31	26633.0	Dietikon	243.0	Q64070	2015-12-31---243
558	54	Dietlikon	2015-12-31	7605.0	Dietlikon	54.0	Q65164	2015-12-31---54
559	216	Dinhard	2015-12-31	1490.0	Dinhard	216.0	Q65795	2015-12-31---216
560	26	Dorf	2015-12-31	627.0	Dorf	26.0	Q70283	2015-12-31---26
561	191	Dübendorf	2015-12-31	26759.0	Dübendorf	191.0	Q64082	2015-12-31---191
562	113	Dürnten	2015-12-31	7392.0	Dürnten	113.0	Q67220	2015-12-31---113
563	192	Egg	2015-12-31	8378.0	Egg	192.0	Q64877	2015-12-31---192
564	55	Eglisau	2015-12-31	5021.0	Eglisau	55.0	Q69175	2015-12-31---55
565	294	Elgg	2015-12-31	4690.0	Elgg	294.0	Q67137	2015-12-31---294
567	218	Ellikon a.d.Th.	2015-12-31	885.0	Ellikon an der Thur	218.0	Q65769	2015-12-31---218
568	219	Elsau	2015-12-31	3477.0	Elsau	219.0	Q64832	2015-12-31---219
569	56	Embrach	2015-12-31	9143.0	Embrach	56.0	Q65877	2015-12-31---56
570	151	Erlenbach	2015-12-31	5472.0	Erlenbach (ZH)	151.0	Q69203	2015-12-31---151
571	193	Fällanden	2015-12-31	8340.0	Fällanden	193.0	Q64869	2015-12-31---193
572	172	Fehraltorf	2015-12-31	6292.0	Fehraltorf	172.0	Q70369	2015-12-31---172
573	27	Feuerthalen	2015-12-31	3564.0	Feuerthalen	27.0	Q66283	2015-12-31---27
574	114	Fischenthal	2015-12-31	2425.0	Fischenthal	114.0	Q65854	2015-12-31---114
575	28	Flaach	2015-12-31	1357.0	Flaach	28.0	Q70367	2015-12-31---28
576	29	Flurlingen	2015-12-31	1437.0	Flurlingen	29.0	Q66757	2015-12-31---29
577	57	Freienstein-Teufen	2015-12-31	2303.0	Freienstein-Teufen	57.0	Q66964	2015-12-31---57
578	244	Geroldswil	2015-12-31	4858.0	Geroldswil	244.0	Q66660	2015-12-31---244
579	58	Glattfelden	2015-12-31	4945.0	Glattfelden	58.0	Q68399	2015-12-31---58
580	115	Gossau	2015-12-31	9744.0	Gossau (ZH)	115.0	Q67525	2015-12-31---115
581	194	Greifensee	2015-12-31	5360.0	Greifensee	194.0	Q64882	2015-12-31---194
582	116	Grüningen	2015-12-31	3358.0	Grüningen	116.0	Q67120	2015-12-31---116
583	220	Hagenbuch	2015-12-31	1107.0	Hagenbuch	220.0	Q65926	2015-12-31---220
584	4	Hausen a.A.	2015-12-31	3476.0	Hausen am Albis	4.0	Q65231	2015-12-31---4
585	5	Hedingen	2015-12-31	3655.0	Hedingen	5.0	Q65129	2015-12-31---5
586	31	Henggart	2015-12-31	2250.0	Henggart	31.0	Q68417	2015-12-31---31
587	152	Herrliberg	2015-12-31	6289.0	Herrliberg	152.0	Q69224	2015-12-31---152
588	221	Hettlingen	2015-12-31	3113.0	Hettlingen	221.0	Q64967	2015-12-31---221
589	117	Hinwil	2015-12-31	10830.0	Hinwil	117.0	Q69383	2015-12-31---117
591	173	Hittnau	2015-12-31	3608.0	Hittnau	173.0	Q65841	2015-12-31---173
592	59	Hochfelden	2015-12-31	1989.0	Hochfelden	59.0	Q68410	2015-12-31---59
594	153	Hombrechtikon	2015-12-31	8463.0	Hombrechtikon	153.0	Q69188	2015-12-31---153
595	295	Horgen	2015-12-31	22309.0	Horgen	295.0	Q68286	2015-12-31---295
597	60	Höri	2015-12-31	2639.0	Höri	60.0	Q70377	2015-12-31---60
598	32	Humlikon	2015-12-31	504.0	Humlikon	32.0	Q68447	2015-12-31---32
599	61	Hüntwangen	2015-12-31	1013.0	Hüntwangen	61.0	Q69367	2015-12-31---61
601	87	Hüttikon	2015-12-31	879.0	Hüttikon	87.0	Q65671	2015-12-31---87
602	296	Illnau-Effretikon	2015-12-31	16709.0	Illnau-Effretikon	296.0	Q64873	2015-12-31---296
604	6	Kappel a.A.	2015-12-31	1029.0	Kappel am Albis	6.0	Q64589	2015-12-31---6
605	135	Kilchberg	2015-12-31	8077.0	Kilchberg (ZH)	135.0	Q66633	2015-12-31---135
606	33	Kleinandelfingen	2015-12-31	2068.0	Kleinandelfingen	33.0	Q68413	2015-12-31---33
607	62	Kloten	2015-12-31	18412.0	Kloten	62.0	Q68165	2015-12-31---62
608	7	Knonau	2015-12-31	2094.0	Knonau	7.0	Q66328	2015-12-31---7
609	154	Küsnacht	2015-12-31	13796.0	Küsnacht (ZH)	154.0	Q69216	2015-12-31---154
611	136	Langnau a.A.	2015-12-31	7449.0	Langnau am Albis	136.0	Q65347	2015-12-31---136
612	34	Laufen-Uhwiesen	2015-12-31	1639.0	Laufen-Uhwiesen	34.0	Q66336	2015-12-31---34
613	176	Lindau	2015-12-31	5379.0	Lindau	176.0	Q65759	2015-12-31---176
614	63	Lufingen	2015-12-31	2066.0	Lufingen	63.0	Q67912	2015-12-31---63
615	155	Männedorf	2015-12-31	10588.0	Männedorf	155.0	Q64627	2015-12-31---155
616	35	Marthalen	2015-12-31	1950.0	Marthalen	35.0	Q67213	2015-12-31---35
617	8	Maschwanden	2015-12-31	638.0	Maschwanden	8.0	Q64977	2015-12-31---8
618	195	Maur	2015-12-31	9873.0	Maur	195.0	Q64857	2015-12-31---195
619	156	Meilen	2015-12-31	13515.0	Meilen	156.0	Q68261	2015-12-31---156
620	9	Mettmenstetten	2015-12-31	4659.0	Mettmenstetten	9.0	Q65547	2015-12-31---9
621	196	Mönchaltorf	2015-12-31	3670.0	Mönchaltorf	196.0	Q66747	2015-12-31---196
622	88	Neerach	2015-12-31	3044.0	Neerach	88.0	Q68395	2015-12-31---88
623	223	Neftenbach	2015-12-31	5500.0	Neftenbach	223.0	Q65040	2015-12-31---223
624	89	Niederglatt	2015-12-31	4751.0	Niederglatt	89.0	Q67920	2015-12-31---89
625	90	Niederhasli	2015-12-31	9085.0	Niederhasli	90.0	Q67042	2015-12-31---90
626	91	Niederweningen	2015-12-31	2856.0	Niederweningen	91.0	Q66411	2015-12-31---91
627	64	Nürensdorf	2015-12-31	5464.0	Nürensdorf	64.0	Q67898	2015-12-31---64
628	65	Oberembrach	2015-12-31	1066.0	Oberembrach	65.0	Q65512	2015-12-31---65
629	245	Oberengstringen	2015-12-31	6549.0	Oberengstringen	245.0	Q69963	2015-12-31---245
630	92	Oberglatt	2015-12-31	6789.0	Oberglatt	92.0	Q70022	2015-12-31---92
631	137	Oberrieden	2015-12-31	5027.0	Oberrieden	137.0	Q65528	2015-12-31---137
633	93	Oberweningen	2015-12-31	1796.0	Oberweningen	93.0	Q70264	2015-12-31---93
634	10	Obfelden	2015-12-31	5007.0	Obfelden	10.0	Q65942	2015-12-31---10
635	246	Oetwil a.d.L.	2015-12-31	2363.0	Oetwil an der Limmat	246.0	Q66414	2015-12-31---246
636	157	Oetwil a.S.	2015-12-31	4661.0	Oetwil am See	157.0	Q67354	2015-12-31---157
637	66	Opfikon	2015-12-31	18482.0	Opfikon	66.0	Q64224	2015-12-31---66
638	37	Ossingen	2015-12-31	1422.0	Ossingen	37.0	Q68393	2015-12-31---37
639	94	Otelfingen	2015-12-31	2777.0	Otelfingen	94.0	Q66156	2015-12-31---94
640	11	Ottenbach	2015-12-31	2566.0	Ottenbach	11.0	Q67513	2015-12-31---11
641	177	Pfäffikon	2015-12-31	11439.0	Pfäffikon	177.0	Q68269	2015-12-31---177
642	224	Pfungen	2015-12-31	3750.0	Pfungen	224.0	Q65119	2015-12-31---224
643	67	Rafz	2015-12-31	4341.0	Rafz	67.0	Q66457	2015-12-31---67
644	95	Regensberg	2015-12-31	465.0	Regensberg	95.0	Q70197	2015-12-31---95
645	96	Regensdorf	2015-12-31	18010.0	Regensdorf	96.0	Q64205	2015-12-31---96
646	38	Rheinau	2015-12-31	1316.0	Rheinau	38.0	Q67534	2015-12-31---38
647	138	Richterswil	2015-12-31	13177.0	Richterswil	138.0	Q68227	2015-12-31---138
648	225	Rickenbach	2015-12-31	2591.0	Rickenbach (ZH)	225.0	Q68457	2015-12-31---225
649	12	Rifferswil	2015-12-31	1056.0	Rifferswil	12.0	Q66598	2015-12-31---12
650	68	Rorbas	2015-12-31	2742.0	Rorbas	68.0	Q67909	2015-12-31---68
651	97	Rümlang	2015-12-31	7752.0	Rümlang	97.0	Q67894	2015-12-31---97
652	139	Rüschlikon	2015-12-31	5664.0	Rüschlikon	139.0	Q66819	2015-12-31---139
653	178	Russikon	2015-12-31	4282.0	Russikon	178.0	Q67957	2015-12-31---178
654	118	Rüti	2015-12-31	12011.0	Rüti (ZH)	118.0	Q69752	2015-12-31---118
655	226	Schlatt	2015-12-31	735.0	Schlatt (ZH)	226.0	Q68390	2015-12-31---226
656	98	Schleinikon	2015-12-31	720.0	Schleinikon	98.0	Q67884	2015-12-31---98
657	247	Schlieren	2015-12-31	18414.0	Schlieren	247.0	Q69148	2015-12-31---247
658	99	Schöfflisdorf	2015-12-31	1395.0	Schöfflisdorf	99.0	Q70295	2015-12-31---99
660	197	Schwerzenbach	2015-12-31	5020.0	Schwerzenbach	197.0	Q66814	2015-12-31---197
661	119	Seegräben	2015-12-31	1435.0	Seegräben	119.0	Q67310	2015-12-31---119
662	227	Seuzach	2015-12-31	7198.0	Seuzach	227.0	Q65805	2015-12-31---227
663	100	Stadel	2015-12-31	2210.0	Stadel	100.0	Q67907	2015-12-31---100
664	158	Stäfa	2015-12-31	14152.0	Stäfa	158.0	Q69774	2015-12-31---158
665	13	Stallikon	2015-12-31	3438.0	Stallikon	13.0	Q66062	2015-12-31---13
666	292	Stammheim	2015-12-31	2771.0	Stammheim	292.0	Q60322693	2015-12-31---292
